,UserId,SnackId,prediction
925,93,9253,4.9850754737854
926,93,11534,4.967469215393066
927,93,62771,4.981117248535156
928,93,11218,4.95540714263916
929,93,41458,4.980221271514893
930,94,16790,4.948023796081543
931,94,19593,4.987552642822266
932,94,113032,4.969610214233398
933,94,116219,4.9460272789001465
934,94,42590,4.9825439453125
935,94,9253,4.989311695098877
936,94,84396,4.939858913421631
937,94,11534,4.94083309173584
938,94,41458,4.937561988830566
939,94,79275,4.929825305938721
940,95,16790,4.942610740661621
941,95,10296,4.943914890289307
942,95,2705,4.972767353057861
943,95,124398,4.9524245262146
944,95,113032,4.993063449859619
945,95,9253,4.9843831062316895
946,95,9241,4.9421586990356445
947,95,6065,4.972952842712402
948,95,41458,4.9896626472473145
949,95,26081,4.969968318939209
950,96,132216,4.9611430168151855
951,96,16790,4.969051361083984
952,96,97799,4.967529773712158
953,96,19593,4.981630325317383
954,96,83658,4.9970383644104
955,96,113032,4.966038227081299
956,96,9253,4.96649694442749
957,96,127731,4.963025093078613
958,96,9241,4.979617595672607
959,96,79275,4.980673313140869
960,97,16790,4.953880310058594
961,97,19593,4.9830498695373535
962,97,2705,4.999200344085693
963,97,113032,4.986178874969482
964,97,116219,4.984298229217529
965,97,98325,4.958588123321533
966,97,11218,4.953943252563477
967,97,65924,4.965616226196289
968,97,294,4.9872846603393555
969,97,41458,4.986312389373779
970,98,79004,4.971190452575684
971,98,22536,4.985957622528076
972,98,38102,4.9685139656066895
973,98,113032,4.991501808166504
974,98,116219,4.968335151672363
975,98,9241,4.9740309715271
976,98,78614,4.9669036865234375
977,98,11534,4.988814353942871
978,98,11218,4.980408668518066
979,98,114036,4.970918655395508
980,99,95525,4.985440254211426
981,99,97799,4.975742816925049
982,99,19593,4.976363182067871
983,99,89919,4.99845552444458
984,99,22536,4.96022891998291
985,99,113032,4.978896141052246
986,99,112965,4.970327377319336
987,99,18343,4.960105895996094
988,99,98325,4.980538845062256
989,99,41458,4.992245197296143
990,100,16790,4.9698967933654785
991,100,19593,4.983955383300781
992,100,124398,4.974392414093018
993,100,38102,4.971759796142578
994,100,113032,4.959591865539551
995,100,9253,4.982580184936523
996,100,9241,4.988151550292969
997,100,113298,4.957911014556885
998,100,41458,4.972469329833984
999,100,79275,4.966578006744385
1000,101,97799,4.97048282623291
1001,101,124863,4.999762058258057
1002,101,124398,4.949399471282959
1003,101,22536,4.978058815002441
1004,101,113032,4.961413383483887
1005,101,116219,4.975307464599609
1006,101,9253,4.989609241485596
1007,101,123121,4.953065872192383
1008,101,116120,4.960872650146484
1009,101,41458,4.993341445922852
1010,102,16790,4.968522071838379
1011,102,79004,4.959344387054443
1012,102,45756,4.985622406005859
1013,102,22536,4.966804027557373
1014,102,116219,4.969518184661865
1015,102,42590,4.97252082824707
1016,102,73616,4.961030960083008
1017,102,35264,4.961775302886963
1018,102,294,4.968382835388184
1019,102,41458,4.994593620300293
1020,103,95525,4.975427627563477
1021,103,65671,4.9638895988464355
1022,103,19593,4.993305683135986
1023,103,9253,4.972065448760986
1024,103,31883,4.9702839851379395
1025,103,11534,4.979702949523926
1026,103,98325,4.987338542938232
1027,103,113298,4.956643104553223
1028,103,11218,4.970818042755127
1029,103,41458,4.980329990386963
1030,104,122021,4.951160907745361
1031,104,79004,4.954172611236572
1032,104,19593,4.949747085571289
1033,104,113032,4.971135139465332
1034,104,9253,4.967449188232422
1035,104,6065,4.957944869995117
1036,104,98325,4.981171607971191
1037,104,113298,4.970254421234131
1038,104,11218,4.95335054397583
1039,104,41458,4.968576908111572
1040,105,26831,4.962272644042969
1041,105,5674,4.946329116821289
1042,105,124398,4.999899387359619
1043,105,30739,4.999740123748779
1044,105,9253,4.9795002937316895
1045,105,11534,4.949306488037109
1046,105,81933,4.9420881271362305
1047,105,11218,4.9467949867248535
1048,105,112090,4.965235233306885
1049,105,41458,4.989439010620117
1050,106,5674,4.990444660186768
1051,106,19593,4.97355842590332
1052,106,22536,4.988628387451172
1053,106,113032,4.975157737731934
1054,106,34501,4.965780735015869
1055,106,9253,4.9624128341674805
1056,106,9241,4.985097408294678
1057,106,12288,4.973769664764404
1058,106,35264,4.967357635498047
1059,106,41458,4.974758148193359
1060,107,16790,4.965286731719971
1061,107,41838,4.970526695251465
1062,107,79004,4.9618659019470215
1063,107,63101,4.989211082458496
1064,107,113032,4.980416297912598
1065,107,116120,4.95210075378418
1066,107,113298,4.9700727462768555
1067,107,112090,4.968827247619629
1068,107,294,4.966075897216797
1069,107,41458,4.991301536560059
1070,108,16790,4.96906042098999
1071,108,2291,4.9677348136901855
1072,108,107709,4.97862434387207
1073,108,81086,4.998294353485107
1074,108,22536,4.9882121086120605
1075,108,113032,4.969668865203857
1076,108,9241,4.983960151672363
1077,108,6065,4.963704586029053
1078,108,11534,4.978440761566162
1079,108,41458,4.9951090812683105
1080,109,95525,4.967799663543701
1081,109,19593,4.952550888061523
1082,109,22536,4.986105442047119
1083,109,113032,4.959017276763916
1084,109,42590,4.949344158172607
1085,109,9253,4.971464157104492
1086,109,84396,4.9765167236328125
1087,109,9241,4.980014324188232
1088,109,35264,4.948947429656982
1089,109,11218,4.957732200622559
1090,110,19593,4.97934627532959
1091,110,63017,4.980020046234131
1092,110,22536,4.961521625518799
1093,110,9253,4.984658241271973
1094,110,12211,4.956542015075684
1095,110,80296,4.966737270355225
1096,110,12288,4.945455551147461
1097,110,11534,4.971080303192139
1098,110,98325,4.952083110809326
1099,110,41458,4.984020709991455
1100,111,19593,4.987546443939209
1101,111,33512,4.99631929397583
1102,111,113032,4.983492374420166
1103,111,116219,4.9899773597717285
1104,111,42590,4.983011722564697
1105,111,9253,4.965182304382324
1106,111,11534,4.959941387176514
1107,111,11218,4.974914073944092
1108,111,41458,4.988345623016357
1109,111,79275,4.981451034545898
1110,112,65671,4.961728096008301
1111,112,2705,4.947793006896973
1112,112,124398,4.975208282470703
1113,112,98459,4.996036529541016
1114,112,42590,4.953276634216309
1115,112,9253,4.96885347366333
1116,112,9241,4.970798492431641
1117,112,31883,4.959837913513184
1118,112,27989,4.947670936584473
1119,112,41458,4.994551181793213
1120,113,19593,4.956387996673584
1121,113,41748,4.9982147216796875
1122,113,113032,4.957930564880371
1123,113,116219,4.965948581695557
1124,113,70886,4.945943832397461
1125,113,123121,4.966501235961914
1126,113,50472,4.952343940734863
1127,113,113298,4.9897074699401855
1128,113,11218,4.957651615142822
1129,113,41458,4.954963684082031
1130,114,25820,4.960392951965332
1131,114,65671,4.954869270324707
1132,114,79004,4.957645416259766
1133,114,97799,4.974849224090576
1134,114,19593,4.960844039916992
1135,114,113032,4.986342906951904
1136,114,116219,4.973133563995361
1137,114,109842,4.960865020751953
1138,114,123121,4.970280647277832
1139,114,11534,4.952495574951172
1140,115,122021,4.966170787811279
1141,115,16790,4.972099781036377
1142,115,22536,4.994300365447998
1143,115,113032,4.9657697677612305
1144,115,9253,4.961691856384277
1145,115,123121,4.975594520568848
1146,115,11534,4.969787120819092
1147,115,113298,4.956273555755615
1148,115,11218,4.962712287902832
1149,115,41458,4.964648246765137
1150,116,16790,4.95662260055542
1151,116,22536,4.985300540924072
1152,116,74342,4.998335838317871
1153,116,113032,4.9897966384887695
1154,116,19441,4.971119403839111
1155,116,84396,4.952280521392822
1156,116,73616,4.96834659576416
1157,116,6314,4.959954738616943
1158,116,11218,4.947030544281006
1159,116,41458,4.95564079284668
1160,117,97799,4.946337699890137
1161,117,107324,4.957952976226807
1162,117,95064,4.999232769012451
1163,117,89635,4.999507904052734
1164,117,123762,4.942723751068115
1165,117,5788,4.956277847290039
1166,117,58209,4.949723243713379
1167,117,134522,4.941279411315918
1168,117,41458,4.966901779174805
1169,117,95276,4.949099540710449
1170,118,95525,4.97203254699707
1171,118,97799,4.9732184410095215
1172,118,19593,4.966548919677734
1173,118,22536,4.970285415649414
1174,118,69336,4.991527557373047
1175,118,113032,4.992971420288086
1176,118,109842,4.983381271362305
1177,118,9253,4.962913513183594
1178,118,116120,4.959070205688477
1179,118,41458,4.969564437866211
1180,119,5674,4.952393054962158
1181,119,19593,4.977470874786377
1182,119,113032,4.959382057189941
1183,119,116219,4.982865810394287
1184,119,9253,4.973228931427002
1185,119,9241,4.95528507232666
1186,119,116120,4.956636905670166
1187,119,11534,4.981220245361328
1188,119,41458,4.985297203063965
1189,119,79275,4.975311279296875
1190,120,115578,4.952569961547852
1191,120,16790,4.952210903167725
1192,120,134074,4.998082160949707
1193,120,113032,4.962803363800049
1194,120,42590,4.978673458099365
1195,120,127731,4.9585771560668945
1196,120,27989,4.961042881011963
1197,120,12288,4.957370281219482
1198,120,123978,4.962954998016357
1199,120,79275,4.974687576293945
1200,121,113032,4.989184379577637
1201,121,30049,4.9661054611206055
1202,121,116219,4.97778844833374
1203,121,38546,4.956493854522705
1204,121,9253,4.976387023925781
1205,121,35264,4.950967311859131
1206,121,11534,4.954448223114014
1207,121,11218,4.981278896331787
1208,121,294,4.959056854248047
1209,121,41458,4.983465671539307
1210,122,16790,4.9559831619262695
1211,122,19593,4.9866132736206055
1212,122,22536,4.974575996398926
1213,122,113032,4.97005033493042
1214,122,127731,4.945265293121338
1215,122,73616,4.954537868499756
1216,122,98325,4.948734760284424
1217,122,11218,4.978925704956055
1218,122,41458,4.987013339996338
1219,122,79275,4.968874931335449
1220,123,5674,4.961585998535156
1221,123,29899,4.968791484832764
1222,123,87233,4.994874477386475
1223,123,113032,4.972038269042969
1224,123,17497,4.966900825500488
1225,123,109842,4.975224018096924
1226,123,9253,4.979346752166748
1227,123,116120,4.95262336730957
1228,123,11218,4.98184871673584
1229,123,41458,4.983928203582764
1230,124,22536,4.953740119934082
1231,124,130435,4.970272541046143
1232,124,57231,4.998739242553711
1233,124,113032,4.976171970367432
1234,124,9241,4.9497504234313965
1235,124,6065,4.957218647003174
1236,124,11534,4.985981464385986
1237,124,98325,4.979341506958008
1238,124,113298,4.9602437019348145
1239,124,11218,4.973012924194336
1240,125,120008,4.994876861572266
1241,125,19593,4.94620943069458
1242,125,22536,4.988016128540039
1243,125,9253,4.988958358764648
1244,125,123121,4.949893474578857
1245,125,127731,4.956679344177246
1246,125,79784,4.956869602203369
1247,125,12288,4.948154449462891
1248,125,98325,4.970200538635254
1249,125,41458,4.98528528213501
1250,126,19593,4.976990699768066
1251,126,22536,4.983791351318359
1252,126,113032,4.994266510009766
1253,126,122811,4.988513469696045
1254,126,116219,4.988379001617432
1255,126,92332,4.95606803894043
1256,126,11218,4.955010414123535
1257,126,11608,4.961093425750732
1258,126,41458,4.973268508911133
1259,126,79275,4.946622371673584
1260,127,122021,4.9535346031188965
1261,127,2705,4.948209285736084
1262,127,113032,4.985719680786133
1263,127,116219,4.961726188659668
1264,127,70886,4.961372375488281
1265,127,35264,4.977575302124023
1266,127,6314,4.966388702392578
1267,127,98325,4.965747356414795
1268,127,11218,4.951325416564941
1269,127,41458,4.993753910064697
1270,128,19593,4.977859973907471
1271,128,35645,4.998416423797607
1272,128,38546,4.966001033782959
1273,128,9253,4.958208084106445
1274,128,123121,4.95621395111084
1275,128,6065,4.968499660491943
1276,128,31883,4.961945533752441
1277,128,98325,4.975518703460693
1278,128,113298,4.960871696472168
1279,128,41458,4.98171854019165
1280,129,26831,4.959665298461914
1281,129,19593,4.9743428230285645
1282,129,22536,4.9720354080200195
1283,129,113032,4.973426342010498
1284,129,74752,4.996442794799805
1285,129,9241,4.990062236785889
1286,129,5788,4.959898948669434
1287,129,11534,4.969791412353516
1288,129,113298,4.982059478759766
1289,129,93567,4.965614318847656
1290,130,16790,4.965026378631592
1291,130,124398,4.9532246589660645
1292,130,87894,4.950093746185303
1293,130,120971,4.999721527099609
1294,130,14681,4.95878791809082
1295,130,9241,4.955028057098389
1296,130,27989,4.953341960906982
1297,130,18343,4.95756196975708
1298,130,11534,4.972464084625244
1299,130,41458,4.949028968811035
1300,131,2705,4.94397497177124
1301,131,22536,4.9499125480651855
1302,131,113032,4.988075256347656
1303,131,17848,4.993212699890137
1304,131,9241,4.947602272033691
1305,131,64788,4.973107814788818
1306,131,12288,4.956073760986328
1307,131,11218,4.97719669342041
1308,131,11608,4.979891777038574
1309,131,41458,4.985435485839844
1310,132,95525,4.9490556716918945
1311,132,65671,4.971757888793945
1312,132,79004,4.9588093757629395
1313,132,2291,4.956967353820801
1314,132,124398,4.948806285858154
1315,132,22536,4.980484962463379
1316,132,910,4.999393939971924
1317,132,37534,4.945488929748535
1318,132,27989,4.978707790374756
1319,132,98325,4.990541934967041
1320,133,16790,4.953841209411621
1321,133,19593,4.980215549468994
1322,133,113032,4.9792704582214355
1323,133,116219,4.976845741271973
1324,133,35264,4.966024875640869
1325,133,11534,4.969661235809326
1326,133,98325,4.962920188903809
1327,133,11218,4.965991020202637
1328,133,294,4.969095230102539
1329,133,41458,4.979371547698975
1330,134,122021,4.954510688781738
1331,134,16790,4.953086853027344
1332,134,97799,4.9590559005737305
1333,134,22536,4.963482856750488
1334,134,113032,4.978716850280762
1335,134,9253,4.979687213897705
1336,134,12288,4.962958335876465
1337,134,112090,4.954975128173828
1338,134,134522,4.973599433898926
1339,134,41458,4.981786727905273
1340,135,16790,4.948843955993652
1341,135,19593,4.98322868347168
1342,135,38102,4.984942436218262
1343,135,113032,4.985574245452881
1344,135,30049,4.953927040100098
1345,135,116219,4.974193096160889
1346,135,9253,4.980347633361816
1347,135,6065,4.978397369384766
1348,135,113298,4.9499030113220215
1349,135,41458,4.991692066192627
1350,136,132216,4.97316837310791
1351,136,19593,4.987837791442871
1352,136,71605,4.973752498626709
1353,136,22536,4.9603986740112305
1354,136,113032,4.972482681274414
1355,136,4976,4.997819423675537
1356,136,11534,4.960169315338135
1357,136,113298,4.962724685668945
1358,136,41458,4.993828296661377
1359,136,79275,4.961933135986328
1360,137,95525,4.953815937042236
1361,137,16790,4.954837322235107
1362,137,5674,4.9493408203125
1363,137,19593,4.948324680328369
1364,137,116219,4.9743452072143555
1365,137,9253,4.9582014083862305
1366,137,11534,4.969657897949219
1367,137,81933,4.94937801361084
1368,137,41458,4.983370304107666
1369,137,79275,4.947534084320068
1370,138,19593,4.97066593170166
1371,138,2705,4.954300880432129
1372,138,22536,4.973219394683838
1373,138,113032,4.992975234985352
1374,138,47442,4.995879173278809
1375,138,116219,4.9609856605529785
1376,138,9253,4.95834493637085
1377,138,9241,4.971814155578613
1378,138,12288,4.971989154815674
1379,138,41458,4.975772380828857
1380,139,16790,4.989140510559082
1381,139,79004,4.961141586303711
1382,139,19593,4.9850873947143555
1383,139,22536,4.989328861236572
1384,139,116219,4.981420516967773
1385,139,123121,4.955299377441406
1386,139,9241,4.977183818817139
1387,139,12288,4.976686954498291
1388,139,6314,4.964770317077637
1389,139,11218,4.97308349609375
1390,140,41838,4.954174995422363
1391,140,22536,4.978243827819824
1392,140,74342,4.971224308013916
1393,140,113032,4.987779140472412
1394,140,21608,4.999270439147949
1395,140,9253,4.96063756942749
1396,140,6065,4.991796493530273
1397,140,11534,4.962876796722412
1398,140,98325,4.966885566711426
1399,140,11218,4.955740451812744
1400,141,16790,4.947926998138428
1401,141,79004,4.958581924438477
1402,141,19593,4.949591636657715
1403,141,2705,4.953347206115723
1404,141,124398,4.962700843811035
1405,141,113032,4.949913501739502
1406,141,45472,4.980130672454834
1407,141,54456,4.992544174194336
1408,141,9253,4.957231044769287
1409,141,123121,4.943912029266357
1410,142,25820,4.966679573059082
1411,142,19593,4.95298957824707
1412,142,22536,4.96366024017334
1413,142,74342,4.966125965118408
1414,142,113032,4.988677024841309
1415,142,74883,4.983348369598389
1416,142,9253,4.982452392578125
1417,142,6065,4.964136600494385
1418,142,11218,4.988646507263184
1419,142,41458,4.982144832611084
1420,143,19593,4.965147972106934
1421,143,113032,4.98358678817749
1422,143,71631,4.9678144454956055
1423,143,9253,4.964017391204834
1424,143,9241,4.967778205871582
1425,143,18343,4.970451831817627
1426,143,11534,4.963268756866455
1427,143,113298,4.9876627922058105
1428,143,41458,4.96891975402832
1429,143,93567,4.964353561401367
1430,144,79004,4.965893268585205
1431,144,19593,4.976830959320068
1432,144,22536,4.982189655303955
1433,144,113032,4.974036693572998
1434,144,67179,4.992756366729736
1435,144,116219,4.985336780548096
1436,144,9253,4.9644904136657715
1437,144,73616,4.982017517089844
1438,144,41458,4.9931840896606445
1439,144,79275,4.984228134155273
1440,145,65671,4.959546089172363
1441,145,19593,4.951995849609375
1442,145,92881,4.999685764312744
1443,145,113032,4.962800979614258
1444,145,116219,4.952190399169922
1445,145,9253,4.965244770050049
1446,145,98325,4.953792572021484
1447,145,11218,4.971593856811523
1448,145,65924,4.975177764892578
1449,145,41458,4.967376232147217
1450,146,16790,4.969539165496826
1451,146,26831,4.968966960906982
1452,146,79004,4.953551292419434
1453,146,19593,4.98409366607666
1454,146,113032,4.958266258239746
1455,146,67895,4.994836807250977
1456,146,9253,4.9743733406066895
1457,146,113298,4.952383518218994
1458,146,11218,4.970153331756592
1459,146,41458,4.962194442749023
1460,147,113032,4.9745659828186035
1461,147,24029,4.990943908691406
1462,147,116219,4.947088718414307
1463,147,127731,4.947704792022705
1464,147,6065,4.937297821044922
1465,147,113298,4.971835136413574
1466,147,294,4.973323345184326
1467,147,83697,4.947810173034668
1468,147,109889,4.938833713531494
1469,147,41458,4.959508895874023
1470,148,114925,4.961515426635742
1471,148,22536,4.968792915344238
1472,148,113032,4.990758895874023
1473,148,106337,4.962545394897461
1474,148,123121,4.9802117347717285
1475,148,78614,4.972256660461426
1476,148,116120,4.982012748718262
1477,148,11534,4.978017807006836
1478,148,11218,4.981326580047607
1479,148,79275,4.965195178985596
1480,149,16790,4.936669826507568
1481,149,2705,4.946012020111084
1482,149,22536,4.953843116760254
1483,149,113032,4.995499610900879
1484,149,47566,4.994246959686279
1485,149,110166,4.9629998207092285
1486,149,19441,4.9448561668396
1487,149,50629,4.964044094085693
1488,149,11608,4.956044673919678
1489,149,41458,4.9842939376831055
1490,150,37249,4.993772983551025
1491,150,5674,4.953800678253174
1492,150,77424,4.957315921783447
1493,150,113032,4.9808783531188965
1494,150,55760,4.979945659637451
1495,150,9253,4.962409496307373
1496,150,11534,4.970521926879883
1497,150,11218,4.978733539581299
1498,150,29150,4.940038204193115
1499,150,41458,4.981533050537109
1500,151,70128,4.957849502563477
1501,151,97799,4.957769393920898
1502,151,19593,4.970659255981445
1503,151,22536,4.982582092285156
1504,151,113032,4.961714267730713
1505,151,116219,4.974392890930176
1506,151,9253,4.9867753982543945
1507,151,70886,4.95040225982666
1508,151,123121,4.983609199523926
1509,151,80296,4.9555792808532715
1510,152,24427,4.98095703125
1511,152,122021,4.958314418792725
1512,152,115578,4.973254680633545
1513,152,77424,4.963809967041016
1514,152,13859,4.992961406707764
1515,152,5788,4.975249290466309
1516,152,18343,4.96905517578125
1517,152,61142,4.969463348388672
1518,152,11534,4.9760541915893555
1519,152,294,4.982207298278809
1520,153,32496,4.9542670249938965
1521,153,16790,4.975900173187256
1522,153,5674,4.966431617736816
1523,153,19593,4.953286170959473
1524,153,74342,4.9618377685546875
1525,153,113032,4.958268642425537
1526,153,125873,4.989861965179443
1527,153,9253,4.973930358886719
1528,153,134522,4.96878719329834
1529,153,41458,4.982166290283203
1530,154,79004,4.959168910980225
1531,154,19593,4.971466541290283
1532,154,113032,4.960934162139893
1533,154,95977,4.981136322021484
1534,154,90239,4.987362384796143
1535,154,72309,4.999059200286865
1536,154,6065,4.979832649230957
1537,154,12288,4.979755401611328
1538,154,90973,4.965896129608154
1539,154,41458,4.972076892852783
1540,155,132216,4.9406962394714355
1541,155,115578,4.971731185913086
1542,155,19593,4.964277267456055
1543,155,113032,4.953232765197754
1544,155,56453,4.999125003814697
1545,155,9253,4.94838809967041
1546,155,37534,4.927645206451416
1547,155,98325,4.950959205627441
1548,155,11218,4.952558994293213
1549,155,41458,4.964620113372803
1550,156,16790,4.974376678466797
1551,156,19593,4.956781387329102
1552,156,2705,4.976914882659912
1553,156,124398,4.96600341796875
1554,156,74342,4.9593610763549805
1555,156,113032,4.9675374031066895
1556,156,9253,4.957929611206055
1557,156,12288,4.9694743156433105
1558,156,11218,4.965084075927734
1559,156,41458,4.9818267822265625
1560,157,79004,4.96742582321167
1561,157,19593,4.942445278167725
1562,157,113032,4.986149311065674
1563,157,88485,4.95568323135376
1564,157,81943,4.997838973999023
1565,157,42590,4.951404571533203
1566,157,9241,4.95420503616333
1567,157,98325,4.984452724456787
1568,157,11218,4.959474086761475
1569,157,41458,4.941384792327881
1570,158,124398,4.970850467681885
1571,158,113032,4.99057149887085
1572,158,116219,4.967407703399658
1573,158,128037,4.988559246063232
1574,158,26191,4.9936203956604
1575,158,70886,4.971065998077393
1576,158,88337,4.965625762939453
1577,158,86567,4.98498010635376
1578,158,11218,4.964771747589111
1579,158,79275,4.981956481933594
1580,159,122021,4.9890522956848145
1581,159,16790,4.961571216583252
1582,159,19593,4.961799621582031
1583,159,22536,4.968124866485596
1584,159,113032,4.96766471862793
1585,159,9253,4.9576215744018555
1586,159,31883,4.959352970123291
1587,159,113298,4.971071243286133
1588,159,11218,4.960203647613525
1589,159,41458,4.98569917678833
1590,160,2291,4.967901706695557
1591,160,2705,4.956528663635254
1592,160,124398,4.984505653381348
1593,160,120762,4.968779563903809
1594,160,56010,4.998255729675293
1595,160,34501,4.961181640625
1596,160,6065,4.978260517120361
1597,160,11534,4.97258186340332
1598,160,112090,4.972839832305908
1599,160,41458,4.9705305099487305
1600,161,16790,4.9710564613342285
1601,161,65671,4.96442985534668
1602,161,79004,4.9399824142456055
1603,161,578,4.953181743621826
1604,161,113032,4.968422889709473
1605,161,9241,4.971856117248535
1606,161,6065,4.958530902862549
1607,161,80296,4.94185733795166
1608,161,90973,4.945444583892822
1609,161,41458,4.9663825035095215
1610,162,19593,4.977569103240967
1611,162,22536,4.958101272583008
1612,162,113032,4.996501922607422
1613,162,116219,4.987463474273682
1614,162,68059,4.99561071395874
1615,162,42590,4.958269119262695
1616,162,9253,4.966548442840576
1617,162,123121,4.954859256744385
1618,162,97474,4.965855121612549
1619,162,86285,4.9545063972473145
1620,163,128621,4.958808898925781
1621,163,16790,4.967898845672607
1622,163,19593,4.994223594665527
1623,163,22536,4.976526260375977
1624,163,113032,4.994637489318848
1625,163,110166,4.990314483642578
1626,163,9253,4.966553211212158
1627,163,90973,4.963706970214844
1628,163,11218,4.968132495880127
1629,163,41458,4.980165004730225
1630,164,16790,4.959796905517578
1631,164,26831,4.95135498046875
1632,164,19593,4.968564987182617
1633,164,22536,4.965315341949463
1634,164,113032,4.974887847900391
1635,164,123121,4.962106704711914
1636,164,27989,4.963261127471924
1637,164,73616,4.958553791046143
1638,164,88337,4.949073314666748
1639,164,11218,4.986733436584473
1640,165,79004,4.950567245483398
1641,165,19593,4.9852986335754395
1642,165,9253,4.984532356262207
1643,165,123121,4.953836917877197
1644,165,127731,4.971992492675781
1645,165,11534,4.968430519104004
1646,165,98325,4.979084014892578
1647,165,11218,4.9569878578186035
1648,165,11608,4.948821067810059
1649,165,41458,4.987940788269043
1650,166,95525,4.988019943237305
1651,166,16790,4.988194465637207
1652,166,22536,4.9800214767456055
1653,166,50055,4.9805097579956055
1654,166,19441,4.999773025512695
1655,166,42590,4.980928897857666
1656,166,70886,4.973064422607422
1657,166,11534,4.981555461883545
1658,166,294,4.975616931915283
1659,166,41458,4.980529308319092
1660,167,128621,4.937263011932373
1661,167,32496,4.951416492462158
1662,167,2705,4.95414924621582
1663,167,22536,4.958481311798096
1664,167,113032,4.992212772369385
1665,167,110166,4.951716423034668
1666,167,19441,4.933463096618652
1667,167,4755,4.999363899230957
1668,167,11218,4.935145854949951
1669,167,41458,4.987725257873535
1670,168,65671,4.9683003425598145
1671,168,79004,4.960300445556641
1672,168,19593,4.9764533042907715
1673,168,22536,4.983578205108643
1674,168,113032,4.981656551361084
1675,168,116219,4.961477756500244
1676,168,110476,4.989559173583984
1677,168,9241,4.9608845710754395
1678,168,12288,4.978853225708008
1679,168,41458,4.96980094909668
1680,169,16790,4.962907314300537
1681,169,97799,4.981667995452881
1682,169,19593,4.977280616760254
1683,169,22536,4.968959808349609
1684,169,113032,4.956462383270264
1685,169,116219,4.96764612197876
1686,169,95734,4.973749160766602
1687,169,9253,4.965707778930664
1688,169,127731,4.96812629699707
1689,169,9241,4.959869861602783
1690,170,95525,4.958381175994873
1691,170,16790,4.953183650970459
1692,170,79004,4.956207275390625
1693,170,19593,4.965685844421387
1694,170,22536,4.9764018058776855
1695,170,42590,4.949200630187988
1696,170,11534,4.983586311340332
1697,170,11218,4.973215103149414
1698,170,41458,4.984537124633789
1699,170,79275,4.966552734375
1700,171,19593,4.990901470184326
1701,171,22536,4.970610618591309
1702,171,4755,4.952963352203369
1703,171,96579,4.974790096282959
1704,171,66123,4.999205589294434
1705,171,9253,4.968411445617676
1706,171,95285,4.956902503967285
1707,171,11534,4.98151969909668
1708,171,62695,4.952859401702881
1709,171,41458,4.954927921295166
1710,172,5674,4.953084945678711
1711,172,19593,4.964745998382568
1712,172,2705,4.958002090454102
1713,172,113032,4.96462345123291
1714,172,9488,4.999533176422119
1715,172,42590,4.967461109161377
1716,172,9241,4.956032752990723
1717,172,113298,4.9775285720825195
1718,172,91124,4.95677375793457
1719,172,41458,4.967857360839844
1720,173,77424,4.95220947265625
1721,173,19593,4.982949256896973
1722,173,22536,4.982059478759766
1723,173,74342,4.956393718719482
1724,173,113032,4.981492519378662
1725,173,9253,4.987841606140137
1726,173,123121,4.969920635223389
1727,173,11534,4.98757791519165
1728,173,114036,4.969541549682617
1729,173,41458,4.991191387176514
1730,174,95525,4.981830596923828
1731,174,26831,4.9820098876953125
1732,174,22536,4.9774675369262695
1733,174,113032,4.971334457397461
1734,174,50055,4.9608893394470215
1735,174,109842,4.945473670959473
1736,174,123121,4.983899116516113
1737,174,12932,4.969849109649658
1738,174,27989,4.937173843383789
1739,174,11534,4.987001895904541
1740,175,16790,4.964780807495117
1741,175,124398,4.9684295654296875
1742,175,113032,4.985018730163574
1743,175,19441,4.973414897918701
1744,175,122890,4.99885892868042
1745,175,74683,4.9989423751831055
1746,175,136571,4.958795547485352
1747,175,80296,4.98820686340332
1748,175,98325,4.9847636222839355
1749,175,79275,4.979496955871582
1750,176,19593,4.970706462860107
1751,176,124398,4.963152885437012
1752,176,22536,4.974197864532471
1753,176,38546,4.980457305908203
1754,176,102503,4.987682819366455
1755,176,14681,4.971731185913086
1756,176,80296,4.951044082641602
1757,176,11534,4.959256172180176
1758,176,11218,4.9624433517456055
1759,176,294,4.978824138641357
1760,177,2291,4.968192100524902
1761,177,19593,4.972442626953125
1762,177,113032,4.974247932434082
1763,177,116219,4.961978912353516
1764,177,9033,4.993608474731445
1765,177,54837,4.989760875701904
1766,177,123121,4.964705467224121
1767,177,9241,4.976408958435059
1768,177,11218,4.970888614654541
1769,177,79275,4.983182907104492
1770,178,62954,4.991010665893555
1771,178,123121,4.961400508880615
1772,178,9241,4.960663318634033
1773,178,5232,4.950009346008301
1774,178,11534,4.976745128631592
1775,178,88337,4.971445560455322
1776,178,90973,4.960660457611084
1777,178,50629,4.9658355712890625
1778,178,114036,4.964206695556641
1779,178,41458,4.996761322021484
1780,179,79004,4.985645294189453
1781,179,19593,4.9851837158203125
1782,179,113032,4.976313591003418
1783,179,116219,4.979775428771973
1784,179,9253,4.964686870574951
1785,179,70886,4.956342697143555
1786,179,123121,4.969424247741699
1787,179,112965,4.956453323364258
1788,179,294,4.955790996551514
1789,179,93567,4.974562168121338
1790,180,16790,4.966805458068848
1791,180,124398,4.966978549957275
1792,180,22536,4.973297119140625
1793,180,120971,4.9763383865356445
1794,180,43337,4.998464107513428
1795,180,116336,4.9939188957214355
1796,180,9253,4.9911417961120605
1797,180,127731,4.98341703414917
