userID,movieID,prediction
245,210,4.807842255
245,701,4.795331001
245,838,4.782501698
245,1028,4.951362133
245,1104,4.782603741
245,1418,4.809647083
245,1559,4.772046089
245,1577,4.734834194
245,1546,4.835657597
245,1616,4.866391182
246,369,4.968538761
246,425,4.719181538
246,718,4.824512482
246,741,4.833707333
246,724,4.756186008
246,914,4.744885921
246,1058,4.677102566
246,1400,4.686020851
246,1577,4.847418308
246,1596,4.825670242
247,50,4.970850468
247,64,4.923058033
247,28,4.758749962
247,601,4.663000107
247,736,4.98656702
247,1104,4.891716957
247,1325,4.654760838
247,1418,4.749134064
247,1559,4.892857552
247,1546,4.663876057
248,198,4.776784897
248,11,4.696077824
248,897,4.700696468
248,806,4.920693398
248,1031,4.876876831
248,1104,4.853375435
248,1177,4.779587269
248,1351,4.741350174
248,1397,4.745520592
248,1557,4.711995602
249,12,4.90204525
249,58,4.785652637
249,603,4.653977871
249,634,4.905035496
249,1104,4.931604385
249,1125,4.770392418
249,1122,4.686326027
249,1472,4.76156044
249,1561,4.863056183
249,1609,4.839500427
250,175,4.639318943
250,91,4.718019962
250,497,4.715621948
250,993,4.643723488
250,1123,4.65089035
250,1575,4.934648991
250,1574,4.665681362
250,1547,4.638207436
250,1609,4.661565781
250,1653,4.648260593
251,55,4.767951012
251,64,4.747855186
251,298,4.867609024
251,480,4.885949612
251,520,4.83745718
251,612,4.894164085
251,1351,4.794109344
251,1515,4.723581791
251,1577,4.725372314
251,1609,4.740882397
252,129,4.931072712
252,475,4.941066742
252,1104,4.965332985
252,1438,4.707461834
252,1515,4.613718987
252,1548,4.605205536
252,1590,4.760967255
252,1545,4.619319439
252,1616,4.709465504
252,1663,4.624282837
253,202,4.851143837
253,127,4.794835091
253,591,4.929286003
253,806,4.959569931
253,1201,4.818330765
253,1337,4.899434566
253,1559,4.886714935
253,1561,4.904651165
253,1586,4.793218613
253,1609,4.927207947
254,176,4.688742638
254,50,4.909385681
254,181,4.75469017
254,133,4.784508705
254,313,4.927286625
254,1526,4.62816
254,1559,4.685801506
254,1579,4.630329132
254,1609,4.708741665
254,1630,4.783628464
255,259,4.766167641
255,324,4.804038048
255,599,4.822081566
255,763,4.855901718
255,1031,4.674116611
255,1465,4.749117374
255,1557,4.676161289
255,1559,4.723623276
255,1546,4.776975155
255,1648,4.721018791
256,195,4.845898151
256,86,4.668535233
256,808,4.799815178
256,1042,4.666181087
256,1189,4.753641129
256,1339,4.667274475
256,1418,4.868950367
256,1424,4.91121006
256,1534,4.703250885
256,1546,4.80452013
257,475,4.930484772
257,676,4.883099079
257,582,4.782692909
257,1015,4.746705532
257,1082,4.734903812
257,1160,4.910279274
257,1310,4.759829998
257,1351,4.76612854
257,1339,4.846460819
257,1472,4.81910038
258,286,4.94242382
258,1104,4.796458244
258,1445,4.803927422
258,1559,4.816493988
258,1577,4.799648762
258,1574,4.703129292
258,1609,4.897711277
258,1640,4.756174564
258,1653,4.689098835
258,1674,4.753917694
259,18,4.719497204
259,98,4.806154251
259,286,4.878987312
259,357,4.764367104
259,928,4.835313797
259,1441,4.828856468
259,1452,4.729620457
259,1492,4.919094086
259,1559,4.853288174
259,1609,4.845352173
260,326,4.950487137
260,333,4.794665337
260,914,4.922333717
260,1105,4.911518097
260,1104,4.948196411
260,1231,4.655116081
260,1371,4.728615761
260,1609,4.674726486
260,1659,4.729030609
260,1663,4.641658783
261,359,4.972947121
261,410,4.91213274
261,1031,4.788498402
261,1043,4.727033615
261,1104,4.799111366
261,1418,4.751377106
261,1492,4.922889709
261,1574,4.711172104
261,1545,4.823252678
261,1674,4.816158295
262,318,4.985218525
262,420,4.523412704
262,509,4.73072052
262,785,4.573222637
262,786,4.690857887
262,1147,4.756857395
262,1201,4.644088268
262,1385,4.644206524
262,1546,4.900840759
262,1598,4.550014973
263,163,4.905142784
263,188,4.792418003
263,205,4.770683765
263,215,4.716880798
263,419,4.739423752
263,378,4.895427704
263,646,4.827319145
263,1104,4.748634338
263,1566,4.718743801
263,1546,4.828770638
264,42,4.833473206
264,12,4.820365906
264,235,4.771273613
264,448,4.73281002
264,654,4.846786976
264,745,4.700147629
264,1189,4.670145988
264,1418,4.717915058
264,1557,4.776689053
264,1663,4.664710999
265,15,4.75746727
265,748,4.978801727
265,1015,4.860639095
265,1394,4.728684902
265,1432,4.850678921
265,1492,4.78237772
265,1546,4.759796619
265,1616,4.731026649
265,1674,4.905375957
265,1675,4.847098351
266,14,4.899988651
266,285,4.91894722
266,838,4.772332191
266,1104,4.877560616
266,1418,4.849219799
266,1476,4.709173203
266,1546,4.71444273
266,1609,4.813710213
266,1619,4.685481071
266,1663,4.796879768
267,34,4.632124424
267,65,4.951737404
267,188,4.677755356
267,174,4.626239777
267,172,4.909683228
267,780,4.686078072
267,922,4.670691013
267,1520,4.718081474
267,1609,4.880178928
267,1634,4.675300598
268,96,4.606870174
268,50,4.633960247
268,474,4.690002441
268,556,4.819914341
268,1073,4.881331921
268,1104,4.798789501
268,1429,4.724658966
268,1557,4.581002712
268,1559,4.768326283
268,1630,4.737643242
269,198,4.829372406
269,316,4.675476551
269,428,4.670703888
269,504,4.670434952
269,838,4.733886242
269,897,4.634365559
269,806,4.675495148
269,961,4.752560616
269,1577,4.724914551
269,1675,4.577562332
270,50,4.780977726
270,257,4.677072525
270,447,4.757146358
270,387,4.80402422
270,914,4.703886986
270,943,4.799669266
270,1031,4.761484146
270,1438,4.91029501
270,1492,4.739172935
270,1559,4.662586689
271,196,4.398592949
271,64,4.838811874
271,285,4.620886803
271,630,4.556332111
271,806,4.764269829
271,1104,4.425512791
271,1270,4.494103909
271,1515,4.859930992
271,1546,4.639286041
271,1647,4.471868992
272,175,4.791500568
272,48,4.851284504
272,23,4.812064171
272,205,4.913362503
272,211,4.928822994
272,498,4.771383286
272,1460,4.858550549
272,1577,4.907839298
272,1663,4.826166153
272,1674,4.822867393
273,311,4.761877537
273,319,4.776516438
273,838,4.855641842
273,897,4.846176147
273,1104,4.971549988
273,1351,4.896965027
273,1363,4.768679619
273,1521,4.729152203
273,1538,4.754995346
273,1537,4.768627167
274,69,4.822659492
274,277,4.821443558
274,591,4.883599281
274,748,4.912329674
274,1051,4.630054474
274,1177,4.790845394
274,1358,4.733857632
274,1476,4.828119755
274,1609,4.942609787
274,1668,4.750395298
275,176,4.585716724
275,196,4.753482342
275,662,4.670674801
275,581,4.725663185
275,838,4.619342804
275,1104,4.776618004
275,1201,4.503653526
275,1418,4.543913841
275,1432,4.530105114
275,1609,4.889848232
276,141,4.643795013
276,420,4.692101479
276,405,4.667714119
276,1013,4.549695969
276,1056,4.670863628
276,1104,4.642077446
276,1261,4.476876259
276,1637,4.465679169
276,1644,4.602600574
276,1668,4.502008438
277,1,4.892121315
277,302,4.974153519
277,279,4.85491848
277,591,4.975982189
277,982,4.735711575
277,1104,4.700501919
277,1351,4.791831493
277,1432,4.898937225
277,1429,4.903336048
277,1546,4.981935501
278,752,4.864625931
278,1104,4.709143162
278,1233,4.780634403
278,1358,4.761771679
278,1418,4.68337965
278,1442,4.825933933
278,1461,4.824142933
278,1545,4.841545105
278,1609,4.845628262
278,1674,4.910484314
279,114,4.877970695
279,186,4.832299232
279,373,4.564248085
279,464,4.605504036
279,982,4.633598804
279,1032,4.550483704
279,1367,4.574571133
279,1427,4.701277733
279,1515,4.60042572
279,1609,4.771958351
280,58,4.624754906
280,318,4.957511902
280,605,4.75663805
280,807,4.528616905
280,1201,4.763215542
280,1225,4.685007572
280,1401,4.728690624
280,1428,4.53251791
280,1445,4.722181797
280,1559,4.546953201
281,690,4.847865582
281,838,4.646607399
281,914,4.798203468
281,1104,4.887594223
281,1418,4.957948685
281,1520,4.64583683
281,1521,4.686254978
281,1545,4.71729517
281,1611,4.654112339
281,1668,4.638878822
282,262,4.924363613
282,327,4.911526203
282,838,4.7903018
282,1104,4.719686031
282,1325,4.640573025
282,1418,4.760926247
282,1521,4.738493443
282,1545,4.743707657
282,1609,4.84651041
282,1668,4.882763386
283,208,4.92180872
283,173,4.948906898
283,186,4.976458073
283,373,4.760642052
283,659,4.866370678
283,1104,4.90685463
283,1114,4.982707977
283,1351,4.763688564
283,1559,4.744826317
283,1637,4.785525322
284,268,4.813374043
284,319,4.830037594
284,900,4.86605072
284,1104,4.978047371
284,1231,4.789200306
284,1363,4.878795624
284,1577,4.805203438
284,1546,4.696012497
284,1609,4.864425182
284,1674,4.671227455
285,357,4.923308372
285,838,4.865262032
285,1104,4.955201626
285,1351,4.925139904
285,1385,4.79497385
285,1442,4.699626446
285,1538,4.809092522
285,1546,4.846651077
285,1616,4.882454872
285,1663,4.861409187
286,404,4.85368681
286,382,4.612959385
286,431,4.663608551
286,1060,4.715289116
286,1075,4.799790859
286,1101,4.784707069
286,1265,4.61425972
286,1369,4.860909939
286,1363,4.577769279
286,1577,4.642833233
287,108,4.838123322
287,218,4.827265263
287,56,4.820652962
287,710,4.740632057
287,845,4.844699383
287,838,4.839504242
287,850,4.891288757
287,1189,4.833744049
287,1559,4.978543282
287,1609,4.794063091
288,196,4.963531494
288,69,4.925287724
288,223,4.789511681
288,15,4.885951042
288,1233,4.935622215
288,1342,4.765266418
288,1358,4.980209827
288,1472,4.887002945
288,1640,4.836892128
288,1674,4.885476112
289,15,4.848330498
289,1015,4.796250343
289,1104,4.822044849
289,1351,4.623664856
289,1559,4.680392265
289,1574,4.652816772
289,1546,4.832132816
289,1609,4.957911491
289,1648,4.691911697
289,1674,4.760902882
290,99,4.768125534
290,318,4.756354332
290,692,4.631906033
290,1035,4.893907547
290,1122,4.712518692
290,1225,4.772014141
290,1476,4.696074009
290,1515,4.650288105
290,1559,4.913571358
290,1598,4.650437355
291,46,4.755509377
291,396,4.661022186
291,581,4.816707611
291,817,4.71938324
291,1066,4.757306099
291,1123,4.755011082
291,1189,4.749193668
291,1188,4.664687634
291,1363,4.673698425
291,1494,4.833826542
292,183,4.926418304
292,144,4.752381802
292,127,4.860806465
292,320,4.818887234
292,659,4.898896694
292,653,4.733724117
292,631,4.859830856
292,1418,4.721113682
292,1609,4.818362713
292,1663,4.663995743
293,157,4.592038155
293,251,4.584870815
293,98,4.721474171
293,316,4.714363098
293,474,4.640268803
293,653,4.646295071
293,1431,4.619547367
293,1538,4.800760269
293,1591,4.712172031
293,1546,4.771985531
294,249,4.924901009
294,334,4.839347839
294,768,4.753203392
294,1043,4.639930248
294,1104,4.793439865
294,1363,4.876369476
294,1445,4.823609352
294,1492,4.740793228
294,1528,4.874245644
294,1609,4.720779896
295,47,4.641951561
295,213,4.855967045
295,71,4.759963989
295,353,4.813279629
295,378,4.832609177
295,496,4.771651268
295,511,4.644634247
295,1031,4.867911339
295,1077,4.763939857
295,1501,4.832985878
296,251,4.867015362
296,187,4.787062168
296,198,4.756950855
296,96,4.654922962
296,211,4.762155533
296,277,4.709676743
296,293,4.922130585
296,1351,4.756571293
296,1545,4.747999191
296,1546,4.624135494
297,535,4.820715427
297,724,4.901309967
297,1351,4.736437321
297,1385,4.761194706
297,1482,4.707858086
297,1509,4.790709496
297,1559,4.84072876
297,1577,4.762933731
297,1609,4.897715569
297,1630,4.759874821
298,257,4.876900673
298,174,4.740056992
298,8,4.890805244
298,603,4.788896561
298,601,4.804356098
298,1137,4.720956802
298,1346,4.726655006
298,1492,4.693669796
298,1559,4.70777607
298,1575,4.816370487
299,197,4.68053627
299,10,4.951882839
299,174,4.879703045
299,753,4.826080322
299,822,4.68791008
299,970,4.695907116
299,1104,4.786544323
299,1424,4.637034416
299,1566,4.75239563
299,1546,4.792375088
300,322,4.741317749
300,872,4.740542412
300,858,4.714491844
300,1031,4.726625443
300,1104,4.960528374
300,1372,4.724670887
300,1418,4.743569851
300,1452,4.815554142
300,1575,4.934501171
300,1545,4.897569656
301,174,4.653045177
301,133,4.761379242
301,588,4.460318565
301,1137,4.626814842
301,1177,4.399633884
301,1472,4.437652111
301,1559,4.478544712
301,1575,4.541934967
301,1546,4.405263424
301,1647,4.510489941
302,914,4.62856102
302,821,4.612473488
302,1104,4.862632275
302,1201,4.622619629
302,1418,4.721755505
302,1461,4.716796875
302,1521,4.841673374
302,1545,4.550545692
302,1546,4.753798962
302,1663,4.751629353
303,34,4.6609478
303,239,4.517198086
303,654,4.557276249
303,746,4.669201374
303,792,4.634809971
303,897,4.711212158
303,1367,4.845219612
303,1566,4.602679253
303,1575,4.505670071
303,1596,4.591186523
304,313,4.954660416
304,914,4.661672592
304,1015,4.615493774
304,1104,4.770538807
304,1310,4.591641903
304,1418,4.611063957
304,1424,4.60086298
304,1499,4.831928253
304,1616,4.590959072
304,1674,4.610911369
305,81,4.555340767
305,318,4.817834377
305,474,4.538008213
305,806,4.562171459
305,1031,4.541810513
305,1189,4.548966885
305,1306,4.707625866
305,1494,4.607546806
305,1609,4.761607647
305,1637,4.678676128
306,242,4.940103531
306,286,4.719327927
306,287,4.760828495
306,838,4.628273964
306,1104,4.722353935
306,1137,4.865923882
306,1418,4.843205452
306,1521,4.70786953
306,1574,4.835484982
306,1546,4.94106245
307,181,4.746498585
307,353,4.743886948
307,462,4.695670128
307,951,4.697052956
307,1104,4.675317764
307,1337,4.788080215
307,1385,4.831589699
307,1538,4.79840517
307,1546,4.875353336
307,1668,4.850008488
308,75,4.793836117
308,87,4.603491783
308,417,4.811109543
308,675,4.645723343
308,853,4.82146883
308,1169,4.791038513
308,1358,4.642058372
308,1441,4.772247791
308,1492,4.621479034
308,1547,4.699619293
309,242,4.902364731
309,286,4.940923214
309,334,4.982989788
309,326,4.944683552
309,822,4.779001236
309,808,4.79390192
309,1104,4.931386948
309,1339,4.803689003
309,1452,4.884662151
309,1559,4.861297607
310,116,4.929885387
310,594,4.614862442
310,1015,4.678179264
310,1022,4.822951317
310,1351,4.724488258
310,1363,4.655770302
310,1418,4.899934769
310,1535,4.863623142
310,1545,4.602412701
310,1547,4.741985321
311,416,4.741968632
311,469,4.608656406
311,592,4.608127594
311,1418,4.611100674
311,1577,4.69421339
311,1586,4.588315487
311,1545,4.806210995
311,1546,4.908589363
311,1609,4.708661556
311,1637,4.700997353
312,133,4.662290096
312,509,4.647686958
312,644,4.784200191
312,601,4.921513081
312,641,4.863237381
312,850,4.865558147
312,1456,4.674301147
312,1472,4.737818718
312,1546,4.723912716
312,1613,4.725053787
313,89,4.507987976
313,127,4.515160561
313,432,4.573204994
313,430,4.788019657
313,616,4.547929287
313,659,4.632435799
313,1091,4.622623444
313,1368,4.762047768
313,1589,4.715971947
313,1633,4.750125408
314,628,4.68119669
314,850,4.745491505
314,1220,4.797498703
314,1225,4.913172245
314,1246,4.678231239
314,1276,4.87119627
314,1311,4.733814716
314,1559,4.784841061
314,1583,4.680593491
314,1668,4.864739418
315,12,4.83673811
315,175,4.740810871
315,100,4.724809647
315,642,4.846109867
315,741,4.957470417
315,838,4.785126686
315,1043,4.852863312
315,1125,4.914991379
315,1363,4.740627766
315,1559,4.760203838
316,306,4.958268642
316,463,4.959477425
316,462,4.816371441
316,769,4.781403065
316,1104,4.709538937
316,1201,4.748690605
316,1385,4.715929985
316,1559,4.763792515
316,1577,4.748562336
316,1546,4.93087244
317,271,4.692687035
317,313,4.877370834
317,701,4.706501484
317,970,4.793186665
317,1189,4.819795132
317,1537,4.804693222
317,1557,4.857039452
317,1559,4.726819038
317,1577,4.884004116
317,1574,4.729496002
318,26,4.854277611
318,143,4.781628609
318,419,4.72277689
318,485,4.823508739
318,1104,4.722054958
318,1363,4.591912746
318,1442,4.563403606
318,1559,4.643154621
318,1616,4.76001358
318,1630,4.571825981
319,879,4.954433918
319,861,4.702603817
319,1031,4.760417461
319,1104,4.880214691
319,1418,4.809281349
319,1452,4.724711418
319,1461,4.842689514
319,1557,4.901022911
319,1577,4.702077389
319,1641,4.76153326
320,68,4.82757473
320,185,4.824928761
320,3,4.663554668
320,421,4.78686142
320,861,4.637462616
320,1137,4.669760704
320,1291,4.689666748
320,1501,4.807342529
320,1559,4.725384712
320,1659,4.639097691
321,173,4.836603642
321,221,4.81432724
321,498,4.751248837
321,497,4.80163765
321,607,4.734659672
321,1031,4.714984894
321,1189,4.854154587
321,1339,4.720195293
321,1647,4.827406883
321,1641,4.906214714
322,157,4.744452953
322,196,4.857708931
322,234,4.786234856
322,507,4.744043827
322,641,4.736114025
322,655,4.783919334
322,1575,4.750320435
322,1581,4.812551022
322,1546,4.830103397
322,1630,4.842807293
323,1175,4.764806747
323,1177,4.6813097
323,1201,4.695384979
323,1515,4.790895462
323,1577,4.774177551
323,1550,4.710737228
323,1546,4.973836899
323,1609,4.751832008
323,1633,4.693396568
323,1675,4.684677601
324,301,4.962889671
324,742,4.758561611
324,879,4.730421066
324,872,4.772942066
324,904,4.605414391
324,1104,4.680349827
324,1261,4.766497612
324,1461,4.617177963
324,1546,4.909379959
324,1630,4.933758259
325,23,4.950087547
325,127,4.740021706
325,137,4.664771557
325,408,4.8344841
325,430,4.813987255
325,483,4.759785652
325,1515,4.795132637
325,1574,4.93448782
325,1546,4.753473759
325,1633,4.70562458
326,399,4.946245193
326,449,4.750696182
326,519,4.823843002
326,497,4.748069286
326,675,4.832936287
326,605,4.880805969
326,914,4.910030842
326,1201,4.912322998
326,1642,4.7750597
326,1641,4.877741814
327,558,4.670282364
327,634,4.720544338
327,838,4.893037319
327,1043,4.607524395
327,1075,4.636167526
327,1095,4.60362196
327,1197,4.640320778
327,1201,4.602781773
327,1427,4.68317461
327,1546,4.712663174
328,97,4.742931366
328,10,4.706837654
328,939,4.636178017
328,1158,4.765340805
328,1155,4.634193897
328,1243,4.582430363
328,1361,4.757528305
328,1521,4.643664837
328,1559,4.831677437
328,1581,4.595263481
329,169,4.87455225
329,137,4.882615566
329,655,4.671388149
329,769,4.80502224
329,858,4.789794922
329,1125,4.770989895
329,1535,4.685711384
329,1577,4.914505959
329,1546,4.938158512
329,1609,4.903725624
330,44,4.724980354
330,213,4.743880749
330,143,4.827033043
330,133,4.740512848
330,739,4.743540287
330,989,4.717143059
330,1461,4.840222836
330,1546,4.877496243
330,1547,4.755895615
330,1609,4.965671539
331,242,4.77039814
331,190,4.800546169
331,59,4.834112644
331,304,4.935370922
331,305,4.943653107
331,702,4.958430767
331,947,4.924720287
331,1546,4.862623215
331,1641,4.912273407
331,1675,4.832756042
332,122,4.744587421
332,450,4.829165936
332,928,4.695711136
332,1043,4.686541557
332,1104,4.620227337
332,1244,4.80416584
332,1351,4.904043198
332,1559,4.765444756
332,1609,4.665138245
332,1630,4.688204765
333,168,4.699297428
333,174,4.995220184
333,1104,4.878602505
333,1177,4.822172642
333,1365,4.708101273
333,1418,4.899801254
333,1565,4.633813381
333,1546,4.678550243
333,1609,4.908856869
333,1653,4.654451847
334,312,4.828740597
334,430,4.663998604
334,840,4.771089554
334,1104,4.816165924
334,1395,4.823554039
334,1363,4.746819973
334,1472,4.752871513
334,1504,4.724740028
334,1520,4.922127724
334,1637,4.715709209
335,838,4.764391899
335,1231,4.730484009
335,1365,4.789206505
335,1418,4.800228119
335,1538,4.881417751
335,1557,4.792990208
335,1559,4.828876495
335,1574,4.805809498
335,1609,4.771719933
335,1619,4.731359005
336,42,4.853100777
336,168,4.775236607
336,26,4.956279278
336,90,4.8639884
336,122,4.909737587
336,601,4.891851425
336,1074,4.934668064
336,1461,4.810116291
336,1590,4.779171467
336,1545,4.866528988
337,50,4.848478794
337,228,4.922991753
337,636,4.902637482
337,914,4.96195507
337,1016,4.704288483
337,1104,4.923757076
337,1363,4.825199604
337,1575,4.71928978
337,1574,4.674967766
337,1545,4.834748268
338,212,4.645824909
338,211,4.843936443
338,490,4.681261063
338,582,4.643916607
338,1124,4.868774414
338,1429,4.647389412
338,1460,4.744673729
338,1445,4.69959116
338,1476,4.87413311
338,1591,4.89812851
339,97,4.658576965
339,89,4.653409958
339,133,4.673345089
339,506,4.630085945
339,484,4.586481094
339,1031,4.634170532
339,1418,4.624241829
339,1424,4.863080502
339,1427,4.67380476
339,1526,4.937305927
340,66,4.989260674
340,50,4.719772816
340,174,4.959750175
340,780,4.690477848
340,1104,4.858481884
340,1133,4.921397686
340,1137,4.736971855
340,1520,4.767392635
340,1521,4.769967079
340,1609,4.840412617
341,876,4.862046242
341,838,4.955800533
341,1025,4.909404278
341,1122,4.77600193
341,1189,4.688603878
341,1418,4.682421207
341,1442,4.849259377
341,1559,4.868423939
341,1574,4.920598507
341,1545,4.829922676
342,188,4.69496727
342,428,4.647557735
342,408,4.763180733
342,476,4.750501156
342,838,4.604763031
342,1104,4.814593315
342,1363,4.662816525
342,1446,4.632766724
342,1634,4.559158325
342,1680,4.935621262
343,206,4.589194775
343,508,4.525688648
343,581,4.655677319
343,655,4.719614983
343,1211,4.835067749
343,1499,4.699654102
343,1559,4.827160358
343,1575,4.569675922
343,1644,4.500674725
343,1668,4.61517477
344,86,4.740809917
344,137,4.829817295
344,8,4.844782829
344,496,4.739282608
344,647,4.669864655
344,897,4.665024281
344,1189,4.729031563
344,1201,4.713580132
344,1641,4.79470253
344,1630,4.614440918
345,385,4.629126549
345,469,4.731369972
345,739,4.617492676
345,781,4.620101929
345,1031,4.855536461
345,1159,4.535749435
345,1306,4.769200802
345,1342,4.589643002
345,1472,4.592970848
345,1630,4.590330124
346,97,4.683860779
346,562,4.579581261
346,561,4.640130043
346,1104,4.972439289
346,1184,4.697435379
346,1418,4.681161404
346,1442,4.843206406
346,1515,4.73451519
346,1559,4.723932266
346,1609,4.609772682
347,118,4.580440998
347,69,4.545320511
347,871,4.587282181
347,959,4.962219715
347,1371,4.900202274
347,1341,4.881920338
347,1492,4.570258141
347,1515,4.527667046
347,1521,4.704575062
347,1575,4.593346596
348,107,4.882133961
348,147,4.921489239
348,111,4.797637939
348,596,4.830124855
348,928,4.879479885
348,974,4.818441391
348,1056,4.720870495
348,1418,4.789295197
348,1424,4.6765728
348,1501,4.707156181
349,285,4.939943314
349,411,4.809488773
349,459,4.751275063
349,718,4.726258278
349,1104,4.975361347
349,1429,4.763832569
349,1461,4.919541359
349,1492,4.744497299
349,1546,4.685890198
349,1609,4.926009655
350,179,4.794206142
350,193,4.805330753
350,172,4.796201706
350,489,4.912227154
350,654,4.968447685
350,1476,4.864006042
350,1559,4.815158367
350,1546,4.898276806
350,1609,4.871165752
350,1674,4.85801363
351,310,4.895445824
351,327,4.765429497
351,754,4.941854477
351,904,4.825614929
351,1024,4.750383377
351,1031,4.773999691
351,1535,4.886931419
351,1559,4.866753578
351,1574,4.842990875
351,1644,4.795204163
352,183,4.861569881
352,176,4.801446915
352,144,4.982218266
352,1104,4.886658669
352,1347,4.762189388
352,1499,4.744322777
352,1559,4.75014925
352,1546,4.876584053
352,1609,4.844724178
352,1663,4.919839859
353,316,4.978522778
353,286,4.886115074
353,838,4.799023151
353,1188,4.746316433
353,1201,4.867073059
353,1215,4.869663239
353,1372,4.721572876
353,1418,4.841681004
353,1499,4.732993126
353,1675,4.807193279
354,175,4.854885578
354,181,4.757544518
354,664,4.640104294
354,602,4.779484749
354,922,4.76168251
354,1201,4.783603668
354,1394,4.698252201
354,1465,4.691530704
354,1482,4.632521152
354,1609,4.852796555
355,310,4.79737711
355,288,4.884147167
355,1104,4.978902817
355,1233,4.998583317
355,1310,4.6671772
355,1392,4.953613758
355,1418,4.690247059
355,1465,4.74487257
355,1492,4.727725983
355,1674,4.743839741
356,288,4.844894886
356,689,4.831389904
356,1104,4.896226406
356,1294,4.832738876
356,1310,4.789589405
356,1351,4.774833202
356,1325,4.755198479
356,1418,4.78489542
356,1432,4.784118176
356,1472,4.756252766
357,283,4.916535854
357,304,4.789318085
357,701,4.824892044
357,744,4.887992382
357,748,4.859256744
357,864,4.847029686
357,1363,4.850941181
357,1574,4.82877779
357,1609,4.847373486
357,1611,4.848886013
358,179,4.799841881
358,601,4.82544136
358,638,4.897470951
358,1006,4.974262238
358,1021,4.948586464
358,1159,4.975923538
358,1405,4.761109829
358,1465,4.762086868
358,1546,4.958800793
358,1663,4.975716591
359,250,4.62959671
359,270,4.865438938
359,313,4.750861645
359,1104,4.906305313
359,1371,4.673831463
359,1452,4.733429432
359,1521,4.919270039
359,1538,4.627085209
359,1537,4.629356384
359,1680,4.805582047
360,223,4.724962234
360,10,4.825371265
360,531,4.798144817
360,521,4.73219347
360,753,4.654159069
360,1039,4.695797443
360,1482,4.741848469
360,1492,4.741437912
360,1521,4.709226608
360,1637,4.645216942
361,23,4.786315918
361,190,4.664551735
361,202,4.776302814
361,466,4.875218391
361,857,4.633558273
361,1104,4.949879169
361,1351,4.90312767
361,1418,4.892023087
361,1476,4.819230556
361,1609,4.700886726
362,302,4.993897915
362,347,4.904062271
362,850,4.68043375
362,1104,4.904530048
362,1137,4.661395073
362,1310,4.950967312
362,1418,4.713232994
362,1499,4.773990631
362,1545,4.85898447
362,1674,4.931722641
363,47,4.811747551
363,235,4.773663044
363,316,4.49141407
363,408,4.597457886
363,429,4.571380138
363,438,4.541560173
363,980,4.500434875
363,1013,4.707155704
363,1066,4.700566292
363,1472,4.63846159
364,302,4.957386494
364,701,4.705010414
364,838,4.737001419
364,1104,4.890988827
364,1465,4.81166029
364,1557,4.85791254
364,1559,4.843054295
364,1545,4.827021599
364,1644,4.796542168
364,1674,4.852922916
365,150,4.834662914
365,316,4.973396778
365,288,4.859265804
365,319,4.771275043
365,762,4.858602047
365,1104,4.812007427
365,1137,4.995334625
365,1577,4.815813065
365,1609,4.811331749
365,1653,4.884358406
366,217,4.944235802
366,447,4.985823154
366,436,4.853637695
366,561,4.897091866
366,701,4.936820984
366,853,4.978975296
366,854,4.983383179
366,1104,4.926413536
366,1201,4.841409206
366,1609,4.940611839
367,98,4.860897064
367,324,4.802696228
367,670,4.821783543
367,665,4.896282673
367,1358,4.750461102
367,1418,4.718938828
367,1537,4.754688263
367,1574,4.839323044
367,1546,4.851684093
367,1547,4.815023422
368,313,4.970475674
368,396,4.674240112
368,774,4.798921108
368,817,4.874296665
368,784,4.771300316
368,1125,4.703116894
368,1189,4.883236408
368,1201,4.69078207
368,1340,4.872799873
368,1537,4.700510979
369,268,4.800960064
369,196,4.942336082
369,181,4.782854557
369,858,4.778378487
369,919,4.839001656
369,1104,4.793211937
369,1201,4.874961376
369,1546,4.817127228
369,1609,4.861088753
369,1674,4.882638931
370,427,4.823986053
370,493,4.867636681
370,661,4.814555645
370,1104,4.928331852
370,1122,4.8907547
370,1137,4.915115356
370,1351,4.946886063
370,1339,4.740130901
370,1545,4.766318321
370,1609,4.796629429
371,265,4.798707485
371,177,4.847840309
371,431,4.938791275
371,504,4.929632664
371,663,4.779737473
371,838,4.767040253
371,1085,4.838047504
371,1546,4.880461693
371,1609,4.847535133
371,1668,4.89728117
372,98,4.914698124
372,273,4.943992615
372,441,4.808970928
372,574,4.924247742
372,674,4.975191116
372,1125,4.819195747
372,1418,4.780736923
372,1472,4.804646492
372,1559,4.798814297
372,1574,4.818149567
373,197,4.720478535
373,204,4.834238052
373,186,4.769543171
373,275,4.781525612
373,378,4.784870148
373,1104,4.82815361
373,1188,4.729291916
373,1559,4.645129204
373,1577,4.714419365
373,1637,4.785484314
374,12,4.723406315
374,96,4.528707504
374,87,4.698137283
374,164,4.756925106
374,186,4.762415886
374,467,4.716453075
374,819,4.650993347
374,970,4.885539055
374,951,4.575861931
374,1104,4.771718025
375,5,4.931416512
375,443,4.967955589
375,573,4.896752834
375,1104,4.836384773
375,1217,4.802266121
375,1363,4.911427975
375,1528,4.811694622
375,1559,4.685923576
375,1574,4.826938152
375,1674,4.733138084
376,390,4.839441776
376,427,4.968249321
376,1104,4.934880733
376,1189,4.889698505
376,1261,4.850008965
376,1492,4.862943172
376,1526,4.820633888
376,1546,4.980854511
376,1609,4.771409988
376,1648,4.835428715
377,272,4.93619442
377,234,4.980051041
